date,week_start,channel,source,campaign,segment,stage,stage_order,stage_count,cost,revenue,channel_index,campaign_index,week_index
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,SMB,Visitor,1,1666.0,2037.53,0.0,4,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,SMB,Lead,2,247.0,0.0,0.0,4,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,SMB,MQL,3,102.0,0.0,0.0,4,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,SMB,SQL,4,47.0,0.0,0.0,4,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,SMB,Opportunity,5,16.0,0.0,0.0,4,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,SMB,Customer,6,4.0,0.0,5974.75,4,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Visitor,1,,1529.98,0.0,4,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Lead,2,179.0,0.0,0.0,4,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,MQL,3,84.0,0.0,0.0,4,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,SQL,4,35.0,0.0,0.0,4,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Opportunity,5,16.0,0.0,0.0,4,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Customer,6,,0.0,7690.05,4,1,13
2026-04-13,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 2,SMB,Visitor,1,2032.0,2809.76,0.0,4,2,13
2026-04-13,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 2,SMB,Lead,2,236.0,0.0,0.0,4,2,13
2026-04-13,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 2,SMB,MQL,3,111.0,0.0,0.0,4,2,13
2026-04-13,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 2,SMB,SQL,4,56.0,0.0,0.0,4,2,13
2026-04-13,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 2,SMB,Opportunity,5,24.0,0.0,0.0,4,2,13
2026-04-13,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 2,SMB,Customer,6,3.0,0.0,4901.57,4,2,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,Visitor,1,1765.0,2283.93,0.0,4,2,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,Lead,2,228.0,0.0,0.0,4,2,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,MQL,3,111.0,0.0,0.0,4,2,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,SQL,4,45.0,0.0,0.0,4,2,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,Opportunity,5,15.0,0.0,0.0,4,2,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,Customer,6,3.0,0.0,4306.82,4,2,13
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,SMB,Visitor,1,1296.0,763.97,0.0,0,1,14
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,SMB,Lead,2,174.0,0.0,0.0,0,1,14
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,SMB,MQL,3,72.0,0.0,0.0,0,1,14
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,SMB,SQL,4,34.0,0.0,0.0,0,1,14
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,SMB,Opportunity,5,12.0,0.0,0.0,0,1,14
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,SMB,Customer,6,3.0,0.0,4194.49,0,1,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,Visitor,1,1033.0,503.49,0.0,0,1,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,Lead,2,121.0,0.0,0.0,0,1,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,MQL,3,73.0,0.0,0.0,0,1,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,SQL,4,35.0,0.0,0.0,0,1,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,Opportunity,5,10.0,0.0,0.0,0,1,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,Customer,6,3.0,0.0,3520.08,0,1,14
2026-04-22,2026-04-20,Organic,organic,Organic Campaign 2,SMB,Visitor,1,1547.0,938.47,0.0,0,2,14
2026-04-22,2026-04-20,,organic,Organic Campaign 2,SMB,Lead,2,167.0,0.0,0.0,0,2,14
2026-04-22,2026-04-20,Organic,organic,Organic Campaign 2,SMB,MQL,3,89.0,0.0,0.0,0,2,14
2026-04-22,2026-04-20,Organic,organic,Organic Campaign 2,SMB,SQL,4,32.0,0.0,0.0,0,2,14
2026-04-22,2026-04-20,Organic,organic,Organic Campaign 2,SMB,Opportunity,5,14.0,0.0,0.0,0,2,14
2026-04-22,2026-04-20,Organic,organic,Organic Campaign 2,SMB,Customer,6,4.0,0.0,5300.38,0,2,14
2026-04-21,2026-04-20,Organic,Organic Search,Organic Campaign 2,Enterprise,Visitor,1,1245.0,702.02,0.0,0,2,14
2026-04-21,2026-04-20,Organic,Organic Search,Organic Campaign 2,Enterprise,Lead,2,151.0,0.0,0.0,0,2,14
2026-04-21,2026-04-20,Organic,Organic Search,Organic Campaign 2,Enterprise,MQL,3,74.0,0.0,0.0,0,2,14
2026-04-21,2026-04-20,Organic,Organic Search,Organic Campaign 2,Enterprise,SQL,4,41.0,0.0,0.0,0,2,14
2026-04-21,2026-04-20,,Organic Search,Organic Campaign 2,Enterprise,Opportunity,5,14.0,0.0,,0,2,14
2026-04-21,2026-04-20,Organic,Organic Search,,Enterprise,Customer,6,2.0,0.0,2495.77,0,2,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,SMB,Visitor,1,2145.0,4142.92,0.0,1,1,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,SMB,Lead,2,181.0,0.0,0.0,1,1,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,SMB,MQL,3,68.0,0.0,0.0,1,1,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,SMB,SQL,4,30.0,0.0,0.0,1,1,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,SMB,Opportunity,5,13.0,0.0,0.0,1,1,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,SMB,Customer,6,4.0,0.0,5283.69,1,1,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Visitor,1,1440.0,2618.01,0.0,1,1,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Lead,2,108.0,0.0,0.0,1,1,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,MQL,3,42.0,0.0,0.0,1,1,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,SQL,4,18.0,0.0,0.0,1,1,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Opportunity,5,6.0,0.0,0.0,1,1,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Customer,6,3.0,0.0,4214.64,1,1,14
2026-04-25,2026-04-20,Paid Social,Paid Social,Paid Social Campaign 2,SMB,Visitor,1,2779.0,5414.53,0.0,1,2,14
2026-04-25,2026-04-20,Paid Social,Paid Social,Paid Social Campaign 2,SMB,Lead,2,232.0,0.0,0.0,1,2,14
2026-04-25,2026-04-20,Paid Social,Paid Social,Paid Social Campaign 2,SMB,mql,3,94.0,0.0,0.0,1,2,14
2026-04-25,2026-04-20,,Paid Social,Paid Social Campaign 2,SMB,sql,4,42.0,0.0,0.0,1,2,14
2026-04-25,2026-04-20,Paid Social,Paid Social,Paid Social Campaign 2,SMB,Opportunity,5,15.0,0.0,0.0,1,2,14
2026-04-25,2026-04-20,Paid Social,Paid Social,Paid Social Campaign 2,SMB,Customer,6,3.0,0.0,4214.92,1,2,14
2026-04-21,2026-04-20,,paid_social,Paid Social Campaign 2,Enterprise,Visitor,1,1863.0,2975.78,0.0,1,2,14
2026-04-21,2026-04-20,Paid Social,paid_social,Paid Social Campaign 2,Enterprise,Lead,2,143.0,0.0,0.0,1,2,14
2026-04-21,2026-04-20,Paid Social,paid_social,Paid Social Campaign 2,Enterprise,MQL,3,60.0,0.0,0.0,1,2,14
2026-04-21,2026-04-20,Paid Social,paid_social,Paid Social Campaign 2,Enterprise,SQL,4,21.0,0.0,0.0,1,2,14
2026-04-21,2026-04-20,Paid Social,paid_social,Paid Social Campaign 2,Enterprise,Opportunity,5,6.0,0.0,0.0,1,2,14
2026-04-21,2026-04-20,Paid Social,paid_social,Paid Social Campaign 2,Enterprise,Customer,6,0.0,0.0,0.0,1,2,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,SMB,Visitor,1,994.0,338.74,0.0,2,1,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,SMB,Lead,2,137.0,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,SMB,MQL,3,84.0,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,SMB,SQL,4,53.0,0.0,,2,1,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,SMB,Opportunity,5,29.0,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,SMB,Customer,6,9.0,0.0,12977.97,2,1,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,Visitor,1,1035.0,307.51,0.0,2,1,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,Lead,2,202.0,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,MQL,3,120.0,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,SQL,4,56.0,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,Opportunity,5,28.0,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,Customer,6,11.0,0.0,13710.5,2,1,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,SMB,Visitor,1,1133.0,369.7,0.0,2,2,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,SMB,Lead,2,189.0,0.0,0.0,2,2,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,SMB,MQL,3,103.0,0.0,0.0,2,2,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,SMB,SQL,4,51.0,0.0,0.0,2,2,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,SMB,Opportunity,5,26.0,0.0,0.0,2,2,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,SMB,Customer,6,12.0,0.0,20147.95,2,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,visitor,1,1277.0,421.89,0.0,2,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,Lead,2,230.0,0.0,0.0,2,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,MQL,3,158.0,0.0,0.0,2,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,SQL,4,98.0,0.0,0.0,2,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,Opportunity,5,38.0,0.0,0.0,2,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,Customer,6,13.0,0.0,19813.06,2,2,14
2026-04-26,2026-04-20,Referral,partner,Referral Campaign 1,SMB,Visitor,1,579.0,106.63,0.0,3,1,14
2026-04-26,2026-04-20,Referral,partner,Referral Campaign 1,SMB,Lead,2,126.0,0.0,0.0,3,1,14
2026-04-26,2026-04-20,Referral,partner,Referral Campaign 1,SMB,MQL,3,87.0,0.0,0.0,3,1,14
2026-04-26,2026-04-20,Referral,partner,Referral Campaign 1,SMB,SQL,4,44.0,0.0,0.0,3,1,14
2026-04-26,2026-04-20,Referral,partner,Referral Campaign 1,SMB,Opportunity,5,25.0,0.0,0.0,3,1,14
2026-04-26,2026-04-20,Referral,partner,Referral Campaign 1,SMB,Customer,6,10.0,0.0,17400.38,3,1,14
2026-04-23,2026-04-20,Referral,Partner Referral,Referral Campaign 1,Enterprise,Visitor,1,834.0,180.56,0.0,3,1,14
2026-04-23,2026-04-20,Referral,Partner Referral,Referral Campaign 1,Enterprise,Lead,2,177.0,0.0,0.0,3,1,14
2026-04-23,2026-04-20,Referral,Partner Referral,Referral Campaign 1,Enterprise,MQL,3,99.0,0.0,0.0,3,1,14
2026-04-23,2026-04-20,,Partner Referral,Referral Campaign 1,Enterprise,SQL,4,52.0,0.0,0.0,3,1,14
2026-04-23,2026-04-20,Referral,Partner Referral,Referral Campaign 1,Enterprise,Opportunity,5,28.0,0.0,0.0,3,1,14
2026-04-23,2026-04-20,Referral,Partner Referral,Referral Campaign 1,Enterprise,Customer,6,6.0,0.0,11004.94,3,1,14
2026-04-20,2026-04-20,Referral,Partner Referral,Referral Campaign 2,SMB,Visitor,1,744.0,129.51,0.0,3,2,14
2026-04-20,2026-04-20,Referral,Partner Referral,Referral Campaign 2,SMB,Lead,2,146.0,0.0,0.0,3,2,14
2026-04-20,2026-04-20,,Partner Referral,Referral Campaign 2,SMB,MQL,3,108.0,0.0,0.0,3,2,14
2026-04-20,2026-04-20,Referral,Partner Referral,Referral Campaign 2,SMB,SQL,4,43.0,0.0,0.0,3,2,14
2026-04-20,2026-04-20,Referral,Partner Referral,Referral Campaign 2,SMB,Opportunity,5,28.0,0.0,0.0,3,2,14
2026-04-20,2026-04-20,Referral,Partner Referral,Referral Campaign 2,SMB,Customer,6,12.0,0.0,17579.4,3,2,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,Visitor,1,1024.0,182.91,0.0,3,2,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,Lead,2,202.0,0.0,0.0,3,2,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,MQL,3,118.0,0.0,0.0,3,2,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,SQL,4,72.0,0.0,0.0,3,2,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,Opportunity,5,40.0,0.0,0.0,3,2,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,Customer,6,14.0,0.0,26000.34,3,2,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,SMB,Visitor,1,1618.0,1811.63,0.0,4,1,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,SMB,Lead,2,220.0,0.0,0.0,4,1,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,SMB,MQL,3,114.0,0.0,0.0,4,1,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,SMB,SQL,4,53.0,0.0,0.0,4,1,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,SMB,Opportunity,5,21.0,0.0,0.0,4,1,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,SMB,Customer,6,7.0,0.0,12109.26,4,1,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,Visitor,1,1295.0,1686.24,0.0,4,1,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,Lead,2,198.0,0.0,0.0,4,1,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,MQL,3,107.0,0.0,0.0,4,1,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,SQL,4,36.0,0.0,0.0,4,1,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,Opportunity,5,14.0,0.0,0.0,4,1,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,Customer,6,2.0,0.0,2701.52,4,1,14
2026-04-24,2026-04-20,,Search Ads,Paid Search Campaign 2,SMB,Visitor,1,2002.0,2643.26,0.0,4,2,14
2026-04-24,2026-04-20,Paid Search,Search Ads,Paid Search Campaign 2,SMB,Lead,2,276.0,0.0,0.0,4,2,14
2026-04-24,2026-04-20,Paid Search,Search_Ads,Paid Search Campaign 2,SMB,MQL,3,118.0,0.0,0.0,4,2,14
2026-04-24,2026-04-20,Paid Search,Search Ads,Paid Search Campaign 2,SMB,SQL,4,49.0,0.0,0.0,4,2,14
2026-04-24,2026-04-20,Paid Search,Search Ads,Paid Search Campaign 2,SMB,Opportunity,5,16.0,0.0,0.0,4,2,14
2026-04-24,2026-04-20,Paid Search,Search Ads,Paid Search Campaign 2,SMB,Customer,6,1.0,0.0,1243.43,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Visitor,1,1654.0,2262.64,0.0,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Lead,2,202.0,0.0,0.0,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,MQL,3,97.0,0.0,0.0,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,SQL,4,44.0,0.0,0.0,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Opportunity,5,18.0,0.0,0.0,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Customer,6,3.0,0.0,4734.32,4,2,14
2026-05-02,2026-04-27,Organic,Organic Search,Organic Campaign 1,SMB,Visitor,1,1396.0,802.59,0.0,0,1,15
2026-05-02,2026-04-27,Organic,Organic Search,Organic Campaign 1,SMB,Lead,2,171.0,0.0,0.0,0,1,15
2026-05-02,2026-04-27,Organic,Organic Search,Organic Campaign 1,SMB,MQL,3,86.0,0.0,0.0,0,1,15
2026-05-02,2026-04-27,Organic,Organic Search,Organic Campaign 1,SMB,SQL,4,37.0,0.0,0.0,0,1,15
2026-05-02,2026-04-27,Organic,Organic Search,Organic Campaign 1,SMB,Opportunity,5,11.0,0.0,0.0,0,1,15
2026-05-02,2026-04-27,Organic,Organic Search,Organic Campaign 1,SMB,Customer,6,5.0,0.0,6583.01,0,1,15
2026-04-30,2026-04-27,Organic,organic,Organic Campaign 1,Enterprise,Visitor,1,1046.0,504.54,0.0,0,1,15
2026-04-30,2026-04-27,Organic,organic,Organic Campaign 1,Enterprise,Lead,2,146.0,0.0,0.0,0,1,15
2026-04-30,2026-04-27,Organic,organic,Organic Campaign 1,Enterprise,MQL,3,86.0,0.0,0.0,0,1,15
2026-04-30,2026-04-27,Organic,organic,Organic Campaign 1,Enterprise,SQL,4,44.0,0.0,0.0,0,1,15
2026-04-30,2026-04-27,Organic,organic,Organic Campaign 1,Enterprise,Opportunity,5,20.0,0.0,0.0,0,1,15
2026-04-30,2026-04-27,Organic,organic,Organic Campaign 1,Enterprise,Customer,6,7.0,0.0,8639.81,0,1,15
2026-04-28,2026-04-27,Organic,Organic Search,Organic Campaign 2,SMB,Visitor,1,1507.0,875.33,0.0,0,2,15
2026-04-28,2026-04-27,Organic,Organic Search,Organic Campaign 2,SMB,Lead,2,164.0,0.0,0.0,0,2,15
2026-04-28,2026-04-27,Organic,Organic Search,Organic Campaign 2,SMB,MQL,3,91.0,0.0,0.0,0,2,15
2026-04-28,2026-04-27,Organic,Organic Search,Organic Campaign 2,SMB,SQL,4,45.0,0.0,0.0,0,2,15
2026-04-28,2026-04-27,Organic,Organic Search,Organic Campaign 2,SMB,Opportunity,5,19.0,0.0,0.0,0,2,15
2026-04-28,2026-04-27,Organic,Organic Search,Organic Campaign 2,SMB,Customer,6,7.0,0.0,10895.48,0,2,15
2026-04-29,2026-04-27,Organic,Organic Search,Organic Campaign 2,Enterprise,Visitor,1,1228.0,693.86,0.0,0,2,15
2026-04-29,2026-04-27,Organic,Organic Search,Organic Campaign 2,Enterprise,Lead,2,136.0,0.0,0.0,0,2,15
2026-04-29,2026-04-27,Organic,Organic Search,Organic Campaign 2,Enterprise,MQL,3,60.0,0.0,0.0,0,2,15
2026-04-29,2026-04-27,Organic,Organic Search,Organic Campaign 2,Enterprise,SQL,4,27.0,0.0,0.0,0,2,15
2026-04-29,2026-04-27,Organic,Organic Search,Organic Campaign 2,Enterprise,Opportunity,5,12.0,0.0,0.0,0,2,15
2026-04-29,2026-04-27,Organic,Organic Search,Organic Campaign 2,Enterprise,Customer,6,3.0,0.0,4039.28,0,2,15
2026-04-30,2026-04-27,Paid Social,Paid Social,Paid Social Campaign 1,SMB,Visitor,1,2064.0,3531.21,0.0,1,1,15
2026-04-30,2026-04-27,Paid Social,Paid Social,Paid Social Campaign 1,SMB,Lead,2,180.0,0.0,0.0,1,1,15
2026-04-30,2026-04-27,Paid Social,Paid Social,Paid Social Campaign 1,SMB,MQL,3,79.0,0.0,0.0,1,1,15
2026-04-30,2026-04-27,,Paid Social,Paid Social Campaign 1,SMB,SQL,4,31.0,0.0,0.0,1,1,15
2026-04-30,2026-04-27,Paid Social,Paid Social,Paid Social Campaign 1,SMB,Opportunity,5,9.0,0.0,0.0,1,1,15
2026-04-30,2026-04-27,Paid Social,Paid Social,Paid Social Campaign 1,SMB,Customer,6,1.0,0.0,1298.53,1,1,15
2026-04-30,2026-04-27,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Visitor,1,1416.0,2715.72,0.0,1,1,15
2026-04-30,2026-04-27,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Lead,2,133.0,0.0,0.0,1,1,15
2026-04-30,2026-04-27,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,MQL,3,48.0,0.0,0.0,1,1,15
2026-04-30,2026-04-27,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,SQL,4,19.0,0.0,0.0,1,1,15
2026-04-30,2026-04-27,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Opportunity,5,,0.0,0.0,1,1,15
2026-04-30,2026-04-27,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Customer,6,2.0,0.0,2913.44,1,1,15
2026-04-27,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,SMB,Visitor,1,2626.0,5011.69,0.0,1,2,15
2026-04-27,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,SMB,Lead,2,200.0,0.0,0.0,1,2,15
2026-04-27,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,SMB,MQL,3,83.0,0.0,0.0,1,2,15
2026-04-27,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,SMB,SQL,4,28.0,0.0,0.0,1,2,15
2026-04-27,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,SMB,Opportunity,5,11.0,0.0,0.0,1,2,15
2026-04-27,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,SMB,Customer,6,5.0,0.0,6264.58,1,2,15
2026-05-02,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Visitor,1,1855.0,3364.29,0.0,1,2,15
2026-05-02,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Lead,2,165.0,,0.0,1,2,15
2026-05-02,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,MQL,3,74.0,0.0,0.0,1,2,15
2026-05-02,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,SQL,4,43.0,0.0,0.0,1,2,15
2026-05-02,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Opportunity,5,12.0,0.0,0.0,1,2,15
2026-05-02,2026-04-27,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Customer,6,,0.0,2613.36,1,2,15
2026-04-28,2026-04-27,Email,Email,Email Campaign 1,SMB,Visitor,1,937.0,303.14,0.0,2,1,15
2026-04-28,2026-04-27,Email,Email,Email Campaign 1,SMB,Lead,2,188.0,0.0,0.0,2,1,15
2026-04-28,2026-04-27,Email,Email,Email Campaign 1,SMB,MQL,3,,0.0,0.0,2,1,15
2026-04-28,2026-04-27,Email,Email,Email Campaign 1,SMB,SQL,4,59.0,0.0,0.0,2,1,15
2026-04-28,2026-04-27,Email,Email,Email Campaign 1,SMB,Opportunity,5,29.0,0.0,0.0,2,1,15
2026-04-28,2026-04-27,Email,Email,Email Campaign 1,SMB,Customer,6,12.0,0.0,,2,1,15
2026-05-01,2026-04-27,Email,Email,Email Campaign 1,Enterprise,Visitor,1,1027.0,348.73,0.0,2,1,15
2026-05-01,2026-04-27,Email,Email,Email Campaign 1,Enterprise,Lead,2,227.0,0.0,0.0,2,1,15
2026-05-01,2026-04-27,Email,Email,Email Campaign 1,Enterprise,MQL,3,126.0,0.0,0.0,2,1,15
2026-05-01,2026-04-27,Email,Email,Email Campaign 1,Enterprise,SQL,4,60.0,0.0,0.0,2,1,15
2026-05-01,2026-04-27,Email,Email,Email Campaign 1,Enterprise,Opportunity,5,21.0,0.0,0.0,2,1,15
2026-05-01,2026-04-27,Email,Email,Email Campaign 1,Enterprise,Customer,6,9.0,0.0,14753.31,2,1,15
2026-05-02,2026-04-27,Email,e-mail,Email Campaign 2,SMB,Visitor,1,1041.0,308.82,0.0,2,2,15
2026-05-02,2026-04-27,Email,e-mail,Email Campaign 2,SMB,Lead,2,184.0,0.0,0.0,2,2,15
2026-05-02,2026-04-27,Email,e-mail,Email Campaign 2,SMB,MQL,3,108.0,0.0,0.0,2,2,15
2026-05-02,2026-04-27,Email,e-mail,Email Campaign 2,SMB,SQL,4,64.0,0.0,0.0,2,2,15
2026-05-02,2026-04-27,Email,e-mail,Email Campaign 2,SMB,Opportunity,5,28.0,0.0,0.0,2,2,15
2026-05-02,2026-04-27,Email,e-mail,Email Campaign 2,SMB,Customer,6,6.0,0.0,10349.32,2,2,15
2026-04-29,2026-04-27,Email,e-mail,Email Campaign 2,Enterprise,Visitor,1,1238.0,396.28,0.0,2,2,15
2026-04-29,2026-04-27,Email,e-mail,Email Campaign 2,Enterprise,Lead,2,186.0,0.0,0.0,2,2,15
2026-04-29,2026-04-27,Email,e-mail,Email Campaign 2,Enterprise,MQL,3,122.0,0.0,0.0,2,2,15
2026-04-29,2026-04-27,Email,e-mail,Email Campaign 2,Enterprise,SQL,4,63.0,0.0,0.0,2,2,15
2026-04-29,2026-04-27,Email,e-mail,Email Campaign 2,Enterprise,Opportunity,5,38.0,,0.0,2,2,15
2026-04-29,2026-04-27,Email,e-mail,Email Campaign 2,Enterprise,Customer,6,16.0,0.0,24588.81,2,2,15
2026-04-28,2026-04-27,Referral,Partner Referral,Referral Campaign 1,SMB,Visitor,1,612.0,107.39,0.0,3,1,15
2026-04-28,2026-04-27,Referral,Partner Referral,Referral Campaign 1,SMB,Lead,2,119.0,0.0,0.0,3,1,15
