date,week_start,channel,source,campaign,segment,stage,stage_order,stage_count,cost,revenue,channel_index,campaign_index,week_index
2026-04-13,2026-04-13,Referral,Referral,Referral Campaign 1,Enterprise,Visitor,1,881,150.64,0.0,3,1,13
2026-04-13,2026-04-13,Referral,Referral,Referral Campaign 1,Enterprise,Lead,2,163,0.0,0.0,3,1,13
2026-04-13,2026-04-13,Referral,Referral,Referral Campaign 1,Enterprise,MQL,3,104,0.0,0.0,3,1,13
2026-04-13,2026-04-13,Referral,Referral,Referral Campaign 1,Enterprise,SQL,4,53,0.0,0.0,3,1,13
2026-04-13,2026-04-13,Referral,Referral,Referral Campaign 1,Enterprise,Opportunity,5,28,0.0,0.0,3,1,13
2026-04-13,2026-04-13,Referral,Referral,Referral Campaign 1,Enterprise,Customer,6,9,0.0,15813.33,3,1,13
2026-04-14,2026-04-13,Organic,Organic Search,Organic Campaign 2,Smb,Visitor,1,1564,804.1,0.0,0,2,13
2026-04-14,2026-04-13,Organic,Organic Search,Organic Campaign 2,Smb,Lead,2,184,0.0,0.0,0,2,13
2026-04-14,2026-04-13,Organic,Organic Search,Organic Campaign 2,Smb,MQL,3,105,0.0,0.0,0,2,13
2026-04-14,2026-04-13,Organic,Organic Search,Organic Campaign 2,Smb,SQL,4,49,0.0,0.0,0,2,13
2026-04-14,2026-04-13,Organic,Organic Search,Organic Campaign 2,Smb,Opportunity,5,16,0.0,0.0,0,2,13
2026-04-14,2026-04-13,Organic,Organic Search,Organic Campaign 2,Smb,Customer,6,7,0.0,10096.0,0,2,13
2026-04-15,2026-04-13,Email,EMAIL,Email Campaign 2,Enterprise,Visitor,1,1315,420.75,0.0,2,2,13
2026-04-15,2026-04-13,Email,EMAIL,Email Campaign 2,Enterprise,Lead,2,211,0.0,0.0,2,2,13
2026-04-15,2026-04-13,Email,EMAIL,Email Campaign 2,Enterprise,MQL,3,112,0.0,0.0,2,2,13
2026-04-15,2026-04-13,Email,EMAIL,Email Campaign 2,Enterprise,SQL,4,53,0.0,0.0,2,2,13
2026-04-15,2026-04-13,Email,EMAIL,Email Campaign 2,Enterprise,Opportunity,5,29,0.0,0.0,2,2,13
2026-04-15,2026-04-13,Email,EMAIL,Email Campaign 2,Enterprise,Customer,6,8,0.0,12941.03,2,2,13
2026-04-15,2026-04-13,Organic,Organic Search,Organic Campaign 1,Smb,Visitor,1,1379,779.06,0.0,0,1,13
2026-04-15,2026-04-13,Organic,Organic Search,Organic Campaign 1,Smb,Lead,2,116,0.0,0.0,0,1,13
2026-04-15,2026-04-13,Organic,Organic Search,Organic Campaign 1,Smb,MQL,3,61,0.0,0.0,0,1,13
2026-04-15,2026-04-13,Organic,Organic Search,Organic Campaign 1,Smb,SQL,4,27,0.0,0.0,0,1,13
2026-04-15,2026-04-13,Organic,Organic Search,Organic Campaign 1,Smb,Opportunity,5,14,0.0,0.0,0,1,13
2026-04-15,2026-04-13,Organic,Organic Search,Organic Campaign 1,Smb,Customer,6,3,0.0,4125.2,0,1,13
2026-04-15,2026-04-13,Organic,organic,Organic Campaign 2,Enterprise,Visitor,1,1232,745.47,0.0,0,2,13
2026-04-15,2026-04-13,Organic,organic,Organic Campaign 2,Enterprise,Lead,2,140,0.0,0.0,0,2,13
2026-04-15,2026-04-13,Organic,organic,Organic Campaign 2,Enterprise,MQL,3,76,0.0,0.0,0,2,13
2026-04-15,2026-04-13,Organic,organic,Organic Campaign 2,Enterprise,SQL,4,37,0.0,0.0,0,2,13
2026-04-15,2026-04-13,Organic,organic,Organic Campaign 2,Enterprise,Opportunity,5,14,0.0,0.0,0,2,13
2026-04-15,2026-04-13,Organic,organic,Organic Campaign 2,Enterprise,Customer,6,2,0.0,2785.24,0,2,13
2026-04-15,2026-04-13,Paid Social,Paid Social,Paid Social Campaign 2,Smb,Visitor,1,2863,5202.56,0.0,1,2,13
2026-04-15,2026-04-13,Paid Social,Paid Social,Paid Social Campaign 2,Smb,Lead,2,216,0.0,0.0,1,2,13
2026-04-15,2026-04-13,Paid Social,Paid Social,Paid Social Campaign 2,Smb,MQL,3,89,0.0,0.0,1,2,13
2026-04-15,2026-04-13,Paid Social,Paid Social,Paid Social Campaign 2,Smb,SQL,4,29,0.0,0.0,1,2,13
2026-04-15,2026-04-13,Paid Social,Paid Social,Paid Social Campaign 2,Smb,Opportunity,5,14,0.0,0.0,1,2,13
2026-04-15,2026-04-13,Paid Social,Paid Social,Paid Social Campaign 2,Smb,Customer,6,5,0.0,5628.86,1,2,13
2026-04-16,2026-04-13,Email,e-mail,Email Campaign 2,Smb,Visitor,1,1198,325.41,0.0,2,2,13
2026-04-16,2026-04-13,Email,e-mail,Email Campaign 2,Smb,Lead,2,190,0.0,0.0,2,2,13
2026-04-16,2026-04-13,Email,e-mail,Email Campaign 2,Smb,MQL,3,104,0.0,0.0,2,2,13
2026-04-16,2026-04-13,Email,e-mail,Email Campaign 2,Smb,SQL,4,63,0.0,0.0,2,2,13
2026-04-16,2026-04-13,Email,e-mail,Email Campaign 2,Smb,Opportunity,5,30,0.0,0.0,2,2,13
2026-04-16,2026-04-13,Email,e-mail,Email Campaign 2,Smb,Customer,6,8,0.0,11392.69,2,2,13
2026-04-16,2026-04-13,Referral,Referral,Referral Campaign 2,Enterprise,Visitor,1,1003,182.32,0.0,3,2,13
2026-04-16,2026-04-13,Referral,Referral,Referral Campaign 2,Enterprise,Lead,2,224,0.0,0.0,3,2,13
2026-04-16,2026-04-13,Referral,Referral,Referral Campaign 2,Enterprise,MQL,3,139,0.0,0.0,3,2,13
2026-04-16,2026-04-13,Referral,Referral,Referral Campaign 2,Enterprise,SQL,4,75,0.0,0.0,3,2,13
2026-04-16,2026-04-13,Referral,Referral,Referral Campaign 2,Enterprise,Opportunity,5,33,0.0,0.0,3,2,13
2026-04-16,2026-04-13,Referral,Referral,Referral Campaign 2,Enterprise,Customer,6,8,0.0,13721.94,3,2,13
2026-04-17,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Visitor,1,1787,3279.56,0.0,1,2,13
2026-04-17,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Lead,2,160,0.0,0.0,1,2,13
2026-04-17,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,MQL,3,78,0.0,0.0,1,2,13
2026-04-17,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,SQL,4,32,0.0,0.0,1,2,13
2026-04-17,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Opportunity,5,12,0.0,0.0,1,2,13
2026-04-17,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 2,Enterprise,Customer,6,4,0.0,5102.24,1,2,13
2026-04-17,2026-04-13,Referral,Partner Referral,Referral Campaign 1,Smb,Visitor,1,626,116.1,0.0,3,1,13
2026-04-17,2026-04-13,Referral,Partner Referral,Referral Campaign 1,Smb,Lead,2,148,0.0,0.0,3,1,13
2026-04-17,2026-04-13,Referral,Partner Referral,Referral Campaign 1,Smb,MQL,3,94,0.0,0.0,3,1,13
2026-04-17,2026-04-13,Referral,Partner Referral,Referral Campaign 1,Smb,SQL,4,63,0.0,0.0,3,1,13
2026-04-17,2026-04-13,Referral,Partner Referral,Referral Campaign 1,Smb,Opportunity,5,29,0.0,0.0,3,1,13
2026-04-17,2026-04-13,Referral,Partner Referral,Referral Campaign 1,Smb,Customer,6,9,0.0,17399.16,3,1,13
2026-04-18,2026-04-13,Email,Email,Email Campaign 1,Smb,Visitor,1,1015,331.64,0.0,2,1,13
2026-04-18,2026-04-13,Email,Email,Email Campaign 1,Smb,Lead,2,194,0.0,0.0,2,1,13
2026-04-18,2026-04-13,Email,Email,Email Campaign 1,Smb,MQL,3,113,0.0,0.0,2,1,13
2026-04-18,2026-04-13,Email,Email,Email Campaign 1,Smb,SQL,4,69,0.0,0.0,2,1,13
2026-04-18,2026-04-13,Email,Email,Email Campaign 1,Smb,Opportunity,5,27,0.0,0.0,2,1,13
2026-04-18,2026-04-13,Email,Email,Email Campaign 1,Smb,Customer,6,8,0.0,12904.18,2,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Visitor,1,0,1529.98,0.0,4,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Lead,2,179,0.0,0.0,4,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,MQL,3,84,0.0,0.0,4,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,SQL,4,35,0.0,0.0,4,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Opportunity,5,16,0.0,0.0,4,1,13
2026-04-18,2026-04-13,Paid Search,Paid Search,Paid Search Campaign 1,Enterprise,Customer,6,0,0.0,7690.05,4,1,13
2026-04-18,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 1,Enterprise,Visitor,1,1420,2429.87,0.0,1,1,13
2026-04-18,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 1,Enterprise,Lead,2,107,0.0,0.0,1,1,13
2026-04-18,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 1,Enterprise,MQL,3,46,0.0,0.0,1,1,13
2026-04-18,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 1,Enterprise,SQL,4,20,0.0,0.0,1,1,13
2026-04-18,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 1,Enterprise,Opportunity,5,9,0.0,0.0,1,1,13
2026-04-18,2026-04-13,Paid Social,Social Ads,Paid Social Campaign 1,Enterprise,Customer,6,4,0.0,5844.2,1,1,13
2026-04-18,2026-04-13,Referral,Referral,Referral Campaign 2,Smb,Visitor,1,754,122.24,0.0,3,2,13
2026-04-18,2026-04-13,Referral,Referral,Referral Campaign 2,Smb,Lead,2,164,0.0,0.0,3,2,13
2026-04-18,2026-04-13,Referral,Referral,Referral Campaign 2,Smb,MQL,3,105,0.0,0.0,3,2,13
2026-04-18,2026-04-13,Referral,Referral,Referral Campaign 2,Smb,SQL,4,50,0.0,0.0,3,2,13
2026-04-18,2026-04-13,Referral,Referral,Referral Campaign 2,Smb,Opportunity,5,24,0.0,0.0,3,2,13
2026-04-18,2026-04-13,Referral,Referral,Referral Campaign 2,Smb,Customer,6,11,0.0,16854.81,3,2,13
2026-04-19,2026-04-13,Email,e-mail,Email Campaign 1,Enterprise,Visitor,1,1123,404.93,0.0,2,1,13
2026-04-19,2026-04-13,Email,e-mail,Email Campaign 1,Enterprise,Lead,2,193,0.0,0.0,2,1,13
2026-04-19,2026-04-13,Email,e-mail,Email Campaign 1,Enterprise,MQL,3,97,0.0,0.0,2,1,13
2026-04-19,2026-04-13,Email,e-mail,Email Campaign 1,Enterprise,SQL,4,53,0.0,0.0,2,1,13
2026-04-19,2026-04-13,Email,e-mail,Email Campaign 1,Enterprise,Opportunity,5,29,0.0,0.0,2,1,13
2026-04-19,2026-04-13,Email,e-mail,Unknown Campaign,Enterprise,Customer,6,13,0.0,19217.93,2,1,13
2026-04-19,2026-04-13,Organic,organic,Organic Campaign 1,Enterprise,Visitor,1,1082,520.81,0.0,0,1,13
2026-04-19,2026-04-13,Organic,organic,Organic Campaign 1,Enterprise,Lead,2,109,0.0,0.0,0,1,13
2026-04-19,2026-04-13,Organic,organic,Organic Campaign 1,Enterprise,MQL,3,57,0.0,0.0,0,1,13
2026-04-19,2026-04-13,Organic,organic,Organic Campaign 1,Enterprise,SQL,4,29,0.0,0.0,0,1,13
2026-04-19,2026-04-13,Organic,organic,Organic Campaign 1,Enterprise,Opportunity,5,13,0.0,0.0,0,1,13
2026-04-19,2026-04-13,Organic,organic,Organic Campaign 1,Enterprise,Customer,6,2,0.0,2781.57,0,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,Smb,Visitor,1,1666,2037.53,0.0,4,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,Smb,Lead,2,247,0.0,0.0,4,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,Smb,MQL,3,102,0.0,0.0,4,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,Smb,SQL,4,47,0.0,0.0,4,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,Smb,Opportunity,5,16,0.0,0.0,4,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 1,Smb,Customer,6,4,0.0,5974.75,4,1,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,Visitor,1,1765,2283.93,0.0,4,2,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,Lead,2,228,0.0,0.0,4,2,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,MQL,3,111,0.0,0.0,4,2,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,SQL,4,45,0.0,0.0,4,2,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,Opportunity,5,15,0.0,0.0,4,2,13
2026-04-19,2026-04-13,Paid Search,Search Ads,Paid Search Campaign 2,Enterprise,Customer,6,3,0.0,4306.82,4,2,13
2026-04-20,2026-04-20,Referral,Partner Referral,Referral Campaign 2,Smb,Visitor,1,744,129.51,0.0,3,2,14
2026-04-20,2026-04-20,Referral,Partner Referral,Referral Campaign 2,Smb,Lead,2,146,0.0,0.0,3,2,14
2026-04-20,2026-04-20,Referral,Partner Referral,Referral Campaign 2,Smb,MQL,3,108,0.0,0.0,3,2,14
2026-04-20,2026-04-20,Referral,Partner Referral,Referral Campaign 2,Smb,SQL,4,43,0.0,0.0,3,2,14
2026-04-20,2026-04-20,Referral,Partner Referral,Referral Campaign 2,Smb,Opportunity,5,28,0.0,0.0,3,2,14
2026-04-20,2026-04-20,Referral,Partner Referral,Referral Campaign 2,Smb,Customer,6,12,0.0,17579.4,3,2,14
2026-04-21,2026-04-20,Organic,Organic Search,Organic Campaign 2,Enterprise,Visitor,1,1245,702.02,0.0,0,2,14
2026-04-21,2026-04-20,Organic,Organic Search,Organic Campaign 2,Enterprise,Lead,2,151,0.0,0.0,0,2,14
2026-04-21,2026-04-20,Organic,Organic Search,Organic Campaign 2,Enterprise,MQL,3,74,0.0,0.0,0,2,14
2026-04-21,2026-04-20,Organic,Organic Search,Organic Campaign 2,Enterprise,SQL,4,41,0.0,0.0,0,2,14
2026-04-21,2026-04-20,Organic,Organic Search,Organic Campaign 2,Enterprise,Opportunity,5,14,0.0,0.0,0,2,14
2026-04-21,2026-04-20,Organic,Organic Search,Unknown Campaign,Enterprise,Customer,6,2,0.0,2495.77,0,2,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,Visitor,1,1295,1686.24,0.0,4,1,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,Lead,2,198,0.0,0.0,4,1,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,MQL,3,107,0.0,0.0,4,1,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,SQL,4,36,0.0,0.0,4,1,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,Opportunity,5,14,0.0,0.0,4,1,14
2026-04-21,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Enterprise,Customer,6,2,0.0,2701.52,4,1,14
2026-04-21,2026-04-20,Paid Social,paid_social,Paid Social Campaign 2,Enterprise,Visitor,1,1863,2975.78,0.0,1,2,14
2026-04-21,2026-04-20,Paid Social,paid_social,Paid Social Campaign 2,Enterprise,Lead,2,143,0.0,0.0,1,2,14
2026-04-21,2026-04-20,Paid Social,paid_social,Paid Social Campaign 2,Enterprise,MQL,3,60,0.0,0.0,1,2,14
2026-04-21,2026-04-20,Paid Social,paid_social,Paid Social Campaign 2,Enterprise,SQL,4,21,0.0,0.0,1,2,14
2026-04-21,2026-04-20,Paid Social,paid_social,Paid Social Campaign 2,Enterprise,Opportunity,5,6,0.0,0.0,1,2,14
2026-04-21,2026-04-20,Paid Social,paid_social,Paid Social Campaign 2,Enterprise,Customer,6,0,0.0,0.0,1,2,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,Visitor,1,1035,307.51,0.0,2,1,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,Lead,2,202,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,MQL,3,120,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,SQL,4,56,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,Opportunity,5,28,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,EMAIL,Email Campaign 1,Enterprise,Customer,6,11,0.0,13710.5,2,1,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,Smb,Visitor,1,994,338.74,0.0,2,1,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,Smb,Lead,2,137,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,Smb,MQL,3,84,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,Smb,SQL,4,53,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,Smb,Opportunity,5,29,0.0,0.0,2,1,14
2026-04-22,2026-04-20,Email,e-mail,Email Campaign 1,Smb,Customer,6,9,0.0,12977.97,2,1,14
2026-04-22,2026-04-20,Organic,organic,Organic Campaign 2,Smb,Visitor,1,1547,938.47,0.0,0,2,14
2026-04-22,2026-04-20,Organic,organic,Organic Campaign 2,Smb,Lead,2,167,0.0,0.0,0,2,14
2026-04-22,2026-04-20,Organic,organic,Organic Campaign 2,Smb,MQL,3,89,0.0,0.0,0,2,14
2026-04-22,2026-04-20,Organic,organic,Organic Campaign 2,Smb,SQL,4,32,0.0,0.0,0,2,14
2026-04-22,2026-04-20,Organic,organic,Organic Campaign 2,Smb,Opportunity,5,14,0.0,0.0,0,2,14
2026-04-22,2026-04-20,Organic,organic,Organic Campaign 2,Smb,Customer,6,4,0.0,5300.38,0,2,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Smb,Visitor,1,1618,1811.63,0.0,4,1,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Smb,Lead,2,220,0.0,0.0,4,1,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Smb,MQL,3,114,0.0,0.0,4,1,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Smb,SQL,4,53,0.0,0.0,4,1,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Smb,Opportunity,5,21,0.0,0.0,4,1,14
2026-04-22,2026-04-20,Paid Search,ppc,Paid Search Campaign 1,Smb,Customer,6,7,0.0,12109.26,4,1,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Smb,Visitor,1,2145,4142.92,0.0,1,1,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Smb,Lead,2,181,0.0,0.0,1,1,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Smb,MQL,3,68,0.0,0.0,1,1,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Smb,SQL,4,30,0.0,0.0,1,1,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Smb,Opportunity,5,13,0.0,0.0,1,1,14
2026-04-22,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Smb,Customer,6,4,0.0,5283.69,1,1,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,Smb,Visitor,1,1133,369.7,0.0,2,2,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,Smb,Lead,2,189,0.0,0.0,2,2,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,Smb,MQL,3,103,0.0,0.0,2,2,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,Smb,SQL,4,51,0.0,0.0,2,2,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,Smb,Opportunity,5,26,0.0,0.0,2,2,14
2026-04-23,2026-04-20,Email,Email,Email Campaign 2,Smb,Customer,6,12,0.0,20147.95,2,2,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Visitor,1,1440,2618.01,0.0,1,1,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Lead,2,108,0.0,0.0,1,1,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,MQL,3,42,0.0,0.0,1,1,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,SQL,4,18,0.0,0.0,1,1,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Opportunity,5,6,0.0,0.0,1,1,14
2026-04-23,2026-04-20,Paid Social,paid_social,Paid Social Campaign 1,Enterprise,Customer,6,3,0.0,4214.64,1,1,14
2026-04-23,2026-04-20,Referral,Partner Referral,Referral Campaign 1,Enterprise,Visitor,1,834,180.56,0.0,3,1,14
2026-04-23,2026-04-20,Referral,Partner Referral,Referral Campaign 1,Enterprise,Lead,2,177,0.0,0.0,3,1,14
2026-04-23,2026-04-20,Referral,Partner Referral,Referral Campaign 1,Enterprise,MQL,3,99,0.0,0.0,3,1,14
2026-04-23,2026-04-20,Referral,Partner Referral,Referral Campaign 1,Enterprise,SQL,4,52,0.0,0.0,3,1,14
2026-04-23,2026-04-20,Referral,Partner Referral,Referral Campaign 1,Enterprise,Opportunity,5,28,0.0,0.0,3,1,14
2026-04-23,2026-04-20,Referral,Partner Referral,Referral Campaign 1,Enterprise,Customer,6,6,0.0,11004.94,3,1,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,Visitor,1,1024,182.91,0.0,3,2,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,Lead,2,202,0.0,0.0,3,2,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,MQL,3,118,0.0,0.0,3,2,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,SQL,4,72,0.0,0.0,3,2,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,Opportunity,5,40,0.0,0.0,3,2,14
2026-04-23,2026-04-20,Referral,partner,Referral Campaign 2,Enterprise,Customer,6,14,0.0,26000.34,3,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,Visitor,1,1277,421.89,0.0,2,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,Lead,2,230,0.0,0.0,2,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,MQL,3,158,0.0,0.0,2,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,SQL,4,98,0.0,0.0,2,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,Opportunity,5,38,0.0,0.0,2,2,14
2026-04-24,2026-04-20,Email,EMAIL,Email Campaign 2,Enterprise,Customer,6,13,0.0,19813.06,2,2,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,Visitor,1,1033,503.49,0.0,0,1,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,Lead,2,121,0.0,0.0,0,1,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,MQL,3,73,0.0,0.0,0,1,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,SQL,4,35,0.0,0.0,0,1,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,Opportunity,5,10,0.0,0.0,0,1,14
2026-04-24,2026-04-20,Organic,organic,Organic Campaign 1,Enterprise,Customer,6,3,0.0,3520.08,0,1,14
2026-04-24,2026-04-20,Paid Search,Search Ads,Paid Search Campaign 2,Smb,Visitor,1,2002,2643.26,0.0,4,2,14
2026-04-24,2026-04-20,Paid Search,Search Ads,Paid Search Campaign 2,Smb,Lead,2,276,0.0,0.0,4,2,14
2026-04-24,2026-04-20,Paid Search,Search_Ads,Paid Search Campaign 2,Smb,MQL,3,118,0.0,0.0,4,2,14
2026-04-24,2026-04-20,Paid Search,Search Ads,Paid Search Campaign 2,Smb,SQL,4,49,0.0,0.0,4,2,14
2026-04-24,2026-04-20,Paid Search,Search Ads,Paid Search Campaign 2,Smb,Opportunity,5,16,0.0,0.0,4,2,14
2026-04-24,2026-04-20,Paid Search,Search Ads,Paid Search Campaign 2,Smb,Customer,6,1,0.0,1243.43,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Visitor,1,1654,2262.64,0.0,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Lead,2,202,0.0,0.0,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,MQL,3,97,0.0,0.0,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,SQL,4,44,0.0,0.0,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Opportunity,5,18,0.0,0.0,4,2,14
2026-04-25,2026-04-20,Paid Search,ppc,Paid Search Campaign 2,Enterprise,Customer,6,3,0.0,4734.32,4,2,14
2026-04-25,2026-04-20,Paid Social,Paid Social,Paid Social Campaign 2,Smb,Visitor,1,2779,5414.53,0.0,1,2,14
2026-04-25,2026-04-20,Paid Social,Paid Social,Paid Social Campaign 2,Smb,Lead,2,232,0.0,0.0,1,2,14
2026-04-25,2026-04-20,Paid Social,Paid Social,Paid Social Campaign 2,Smb,MQL,3,94,0.0,0.0,1,2,14
2026-04-25,2026-04-20,Paid Social,Paid Social,Paid Social Campaign 2,Smb,SQL,4,42,0.0,0.0,1,2,14
2026-04-25,2026-04-20,Paid Social,Paid Social,Paid Social Campaign 2,Smb,Opportunity,5,15,0.0,0.0,1,2,14
2026-04-25,2026-04-20,Paid Social,Paid Social,Paid Social Campaign 2,Smb,Customer,6,3,0.0,4214.92,1,2,14
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,Smb,Visitor,1,1296,763.97,0.0,0,1,14
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,Smb,Lead,2,174,0.0,0.0,0,1,14
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,Smb,MQL,3,72,0.0,0.0,0,1,14
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,Smb,SQL,4,34,0.0,0.0,0,1,14
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,Smb,Opportunity,5,12,0.0,0.0,0,1,14
2026-04-26,2026-04-20,Organic,organic,Organic Campaign 1,Smb,Customer,6,3,0.0,4194.49,0,1,14
2026-04-26,2026-04-20,Referral,partner,Referral Campaign 1,Smb,Visitor,1,579,106.63,0.0,3,1,14
2026-04-26,2026-04-20,Referral,partner,Referral Campaign 1,Smb,Lead,2,126,0.0,0.0,3,1,14
2026-04-26,2026-04-20,Referral,partner,Referral Campaign 1,Smb,MQL,3,87,0.0,0.0,3,1,14
